module,kind,name,signature,line,doc
mugenforge/evidence_core.py,function,write_engine_profile,"write_engine_profile(root: Path, engine_exe: Optional[Path]=None, game_root: Optional[Path]=None, default_stage: str='stages/training.def', opponent: str='kfm') -> EvidenceCoreResult",1245,
mugenforge/evidence_core.py,function,probe_engine_profile,probe_engine_profile(root: Path) -> EvidenceCoreResult,1268,
mugenforge/evidence_core.py,function,build_engine_launch_matrix,build_engine_launch_matrix(root: Path) -> EvidenceCoreResult,1272,
mugenforge/evidence_core.py,function,run_engine_validation,"run_engine_validation(root: Path, dry_run: bool=True, timeout_seconds: float=12.0) -> EvidenceCoreResult",1301,
mugenforge/evidence_core.py,function,ingest_engine_evidence,"ingest_engine_evidence(root: Path, evidence_folder: Optional[Path]=None) -> EvidenceCoreResult",1311,
mugenforge/evidence_core.py,function,write_evidence_authority_report,write_evidence_authority_report(root: Path) -> EvidenceCoreResult,1315,
mugenforge/evidence_core.py,function,write_sff2_corpus_harness,"write_sff2_corpus_harness(root: Path, corpus_folder: Optional[Path]=None) -> EvidenceCoreResult",1319,
mugenforge/evidence_core.py,function,run_sff2_corpus_validation,"run_sff2_corpus_validation(root: Path, corpus_folder: Optional[Path]=None) -> EvidenceCoreResult",1338,
mugenforge/evidence_core.py,function,export_verified_candidate_install_sheet,export_verified_candidate_install_sheet(root: Path) -> EvidenceCoreResult,1346,
mugenforge/evidence_core.py,function,export_runtime_tuning_sheet,export_runtime_tuning_sheet(root: Path) -> EvidenceCoreResult,1350,
mugenforge/evidence_core.py,function,apply_runtime_tuning_sheet,"apply_runtime_tuning_sheet(root: Path, sheet_path: Optional[Path]=None) -> EvidenceCoreResult",1354,
mugenforge/evidence_core.py,function,write_playtest_closure_report,write_playtest_closure_report(root: Path) -> EvidenceCoreResult,1358,
mugenforge/evidence_core.py,function,ingest_engine_evidence,"ingest_engine_evidence(root: Path, folder: Optional[Path]=None) -> EvidenceCoreResult",1383,UI compatibility alias for ingesting external engine evidence.
mugenforge/factory_max.py,constant,FACTORY_MAX_VERSION,FACTORY_MAX_VERSION,20,
mugenforge/factory_max.py,constant,IMAGE_SUFFIXES,IMAGE_SUFFIXES,22,
mugenforge/factory_max.py,constant,TEXT_SUFFIXES,TEXT_SUFFIXES,23,
mugenforge/factory_max.py,class/dataclass,MaxResult,MaxResult,27,
mugenforge/factory_max.py,function,_now,_now() -> str,31,
mugenforge/factory_max.py,function,_backup,_backup(path: Path) -> Optional[Path],35,
mugenforge/factory_max.py,function,_write,"_write(path: Path, text: str, result: Optional[MaxResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",39,
mugenforge/factory_max.py,function,_discover_files,"_discover_files(root: Path) -> Dict[str, Optional[Path]]",50,
mugenforge/factory_max.py,function,_all_code_files,_all_code_files(root: Path) -> List[Path],86,
mugenforge/factory_max.py,function,_image_dimensions_from_payload,"_image_dimensions_from_payload(data: bytes, suffix: str) -> Optional[Tuple[int, int, Tuple[int, int, int, int] | None]]",90,
mugenforge/factory_max.py,function,_air_sprite_refs,"_air_sprite_refs(air_path: Path) -> List[Tuple[int, int]]",105,
mugenforge/factory_max.py,function,factory_max_profile_report,factory_max_profile_report(root: Path) -> MaxResult,120,
mugenforge/factory_max.py,function,write_codesense_bank,write_codesense_bank(root: Path) -> MaxResult,213,
mugenforge/factory_max.py,function,write_state_graph,write_state_graph(root: Path) -> MaxResult,268,
mugenforge/factory_max.py,function,write_organizer_manifest,write_organizer_manifest(root: Path) -> MaxResult,316,
mugenforge/factory_max.py,function,suggest_clsn_from_sff,"suggest_clsn_from_sff(root: Path, padding: int=2, save: bool=True) -> MaxResult",354,
mugenforge/factory_max.py,function,retime_air,"retime_air(root: Path, tick_scale: float=1.0, min_ticks: int=1) -> MaxResult",426,
mugenforge/factory_max.py,function,renumber_air_actions,"renumber_air_actions(root: Path, offset: int=10000) -> MaxResult",459,
mugenforge/factory_max.py,function,create_storyboard_template,"create_storyboard_template(root: Path, name: str='intro') -> MaxResult",494,
mugenforge/factory_max.py,function,create_screenpack_template,create_screenpack_template(root: Path) -> MaxResult,524,
mugenforge/factory_max.py,function,create_sound_autobank,create_sound_autobank(root: Path) -> MaxResult,570,
mugenforge/factory_max.py,function,create_quick_test_suite,create_quick_test_suite(root: Path) -> MaxResult,601,
mugenforge/factory_max.py,function,safe_import_from_project,"safe_import_from_project(root: Path, source: Path, mode: str='copy') -> MaxResult",633,
mugenforge/factory_max.py,function,build_factory_max_release_zip,build_factory_max_release_zip(root: Path) -> MaxResult,670,
mugenforge/factory_max.py,function,one_click_factory_max_upgrade,one_click_factory_max_upgrade(root: Path) -> MaxResult,695,
mugenforge/factory_max.py,function,image_factory_process_folder,"image_factory_process_folder(in_dir: Path, out_dir: Path, scale_percent: float=100.0, trim: bool=True, mirror_x: bool=False, mirror_y: bool=False, canvas_w: int=0, canvas_h: int=0, center: bool=True, transparent_mode: str='none', palette_colors: int=0, outline: bool=False, shadow: bool=False) -> MaxResult",722,
mugenforge/factory_max.py,function,make_palette_variants,"make_palette_variants(folder: Path, out_dir: Path, variants: int=6) -> MaxResult",814,
mugenforge/factory_plus.py,constant,FACTORY_PLUS_VERSION,FACTORY_PLUS_VERSION,19,
mugenforge/factory_plus.py,class/dataclass,FactoryPlusResult,FactoryPlusResult,25,
mugenforge/factory_plus.py,method,FactoryPlusResult.merge_apply,"merge_apply(self, result: ApplyResult, prefix: str='') -> None",28,
mugenforge/factory_plus.py,class/dataclass,CharacterFiles,CharacterFiles,37,
mugenforge/factory_plus.py,function,_backup,_backup(path: Path) -> Optional[Path],47,
mugenforge/factory_plus.py,function,_rel,"_rel(root: Path, path: Path) -> str",51,
mugenforge/factory_plus.py,function,_first,"_first(root: Path, suffix: str) -> Optional[Path]",55,
mugenforge/factory_plus.py,function,discover_character_files,discover_character_files(root: Path) -> CharacterFiles,60,
mugenforge/factory_plus.py,function,_append_unique,"_append_unique(path: Path, marker: str, block: str, result: FactoryPlusResult) -> bool",91,
mugenforge/factory_plus.py,function,_action_block,"_action_block(action_no: int, label: str, frames: int=4, ticks: int=6, group: Optional[int]=None) -> str",107,
mugenforge/factory_plus.py,function,ensure_required_animations,ensure_required_animations(root: Path) -> FactoryPlusResult,124,
mugenforge/factory_plus.py,function,_air_sprite_pairs,"_air_sprite_pairs(root: Path) -> List[Tuple[int, int]]",152,
mugenforge/factory_plus.py,function,rebuild_placeholder_sff_from_air,"rebuild_placeholder_sff_from_air(root: Path, out_name: Optional[str]=None) -> FactoryPlusResult",167,
mugenforge/factory_plus.py,constant,_IMAGE_NAME_PATTERNS,_IMAGE_NAME_PATTERNS,224,
mugenforge/factory_plus.py,function,_sprite_id_from_name,"_sprite_id_from_name(path: Path, fallback_index: int) -> Tuple[int, int]",231,
mugenforge/factory_plus.py,function,bulk_import_sprite_folder,"bulk_import_sprite_folder(root: Path, source_folder: Path, append_air: bool=True, action_ticks: int=5) -> FactoryPlusResult",243,"Import a folder of PNG/PCX images into a staged manifest, build an SFF v1, and optionally append AIR actions."
mugenforge/factory_plus.py,function,installed_feature_ids,installed_feature_ids(root: Path) -> List[str],329,
mugenforge/factory_plus.py,function,_all_code_text,"_all_code_text(root: Path) -> Tuple[str, List[Path]]",342,
mugenforge/factory_plus.py,function,export_move_list,export_move_list(root: Path) -> FactoryPlusResult,353,
mugenforge/factory_plus.py,function,export_state_map,export_state_map(root: Path) -> FactoryPlusResult,407,
mugenforge/factory_plus.py,function,export_balance_sheet,export_balance_sheet(root: Path) -> FactoryPlusResult,444,
mugenforge/factory_plus.py,function,deep_factory_doctor,deep_factory_doctor(root: Path) -> str,483,
mugenforge/factory_plus.py,function,write_doctor_report,write_doctor_report(root: Path) -> FactoryPlusResult,579,
mugenforge/factory_plus.py,constant,_FUNCTION_BANK,_FUNCTION_BANK,588,
mugenforge/factory_plus.py,function,write_function_bank,write_function_bank(root: Path) -> FactoryPlusResult,598,
mugenforge/factory_plus.py,function,write_start_here,write_start_here(root: Path) -> FactoryPlusResult,619,
mugenforge/factory_plus.py,function,smart_complete_project,smart_complete_project(root: Path) -> FactoryPlusResult,670,
mugenforge/factory_plus.py,function,build_release_zip,build_release_zip(root: Path) -> FactoryPlusResult,716,
mugenforge/factory_plus.py,function,project_doctor_report,project_doctor_report(root: Path) -> str,752,
mugenforge/factory_plus.py,function,write_factory_doctor_report,write_factory_doctor_report(root: Path) -> FactoryPlusResult,756,
mugenforge/factory_plus.py,function,one_click_upgrade,one_click_upgrade(root: Path) -> FactoryPlusResult,760,
mugenforge/factory_plus.py,function,ensure_standard_air_actions,ensure_standard_air_actions(root: Path) -> FactoryPlusResult,764,
mugenforge/factory_plus.py,function,make_factory_plus_workspace,make_factory_plus_workspace(root: Path) -> FactoryPlusResult,768,
mugenforge/factory_plus.py,function,asset_inventory,"asset_inventory(root: Path) -> Dict[str, object]",786,
mugenforge/factory_plus.py,function,export_asset_report,export_asset_report(root: Path) -> Path,815,
mugenforge/factory_plus.py,function,rebuild_missing_placeholder_assets,rebuild_missing_placeholder_assets(root: Path) -> FactoryPlusResult,822,
mugenforge/factory_plus.py,function,_decode_sff_sprite_image,"_decode_sff_sprite_image(sff_path: Path, sprite)",842,
mugenforge/factory_plus.py,function,export_sprite_contact_sheet,"export_sprite_contact_sheet(root: Path, max_sprites: int=240) -> Path",852,
mugenforge/factory_plus.py,function,write_move_list_markdown,write_move_list_markdown(root: Path) -> Path,888,
mugenforge/factory_plus.py,function,write_move_list_html,write_move_list_html(root: Path) -> Path,893,
mugenforge/factory_plus.py,function,export_state_graph,export_state_graph(root: Path) -> Path,912,
mugenforge/factory_plus.py,function,_find_action_block,"_find_action_block(text: str, action_no: int) -> Optional[Tuple[int, int, str]]",917,
mugenforge/factory_plus.py,function,_air_path_or_raise,_air_path_or_raise(path_or_root: Path) -> Path,927,
mugenforge/factory_plus.py,function,duplicate_action,"duplicate_action(path_or_root: Path, source_action: int, target_action: int, sprite_group: Optional[int]=None) -> bool",937,
mugenforge/factory_plus.py,function,retime_action,"retime_action(path_or_root: Path, action_no: int, ticks: int) -> bool",954,
mugenforge/factory_plus.py,function,mirror_action_clsn,"mirror_action_clsn(path_or_root: Path, action_no: int) -> bool",972,
mugenforge/factory_plus.py,function,auto_body_boxes_for_action,"auto_body_boxes_for_action(path_or_root: Path, action_no: int, box: Tuple[int, int, int, int]=(-20, -88, 20, 0)) -> bool",989,
mugenforge/factory_plus.py,function,export_animation_gif,"export_animation_gif(root: Path, action_no: int, out_path: Optional[Path]=None, zoom: int=2) -> Path",1010,
mugenforge/factory_plus.py,function,batch_export_animation_gifs,"batch_export_animation_gifs(root: Path, limit: int=80) -> List[Path]",1062,
mugenforge/factory_plus.py,function,batch_export_action_pngs,"batch_export_action_pngs(root: Path, action_no: int, zoom: int=2) -> List[Path]",1078,
mugenforge/factory_ultra.py,constant,FACTORY_ULTRA_VERSION,FACTORY_ULTRA_VERSION,19,
mugenforge/factory_ultra.py,constant,CODE_SUFFIXES,CODE_SUFFIXES,20,
mugenforge/factory_ultra.py,constant,TEXT_SUFFIXES,TEXT_SUFFIXES,21,
mugenforge/factory_ultra.py,constant,IMAGE_SUFFIXES,IMAGE_SUFFIXES,22,
mugenforge/factory_ultra.py,constant,ASSET_SUFFIXES,ASSET_SUFFIXES,23,
mugenforge/factory_ultra.py,class/dataclass,UltraResult,UltraResult,47,
mugenforge/factory_ultra.py,function,_now,_now() -> str,55,
mugenforge/factory_ultra.py,function,_rel,"_rel(root: Path, path: Path | str | None) -> str",59,
mugenforge/factory_ultra.py,function,_backup,_backup(path: Path) -> Optional[Path],65,
mugenforge/factory_ultra.py,function,_write,"_write(path: Path, text: str, result: Optional[UltraResult]=None, root: Optional[Path]=None, changed: bool=False) -> Path",69,
mugenforge/factory_ultra.py,function,_write_json,"_write_json(path: Path, payload: object, result: Optional[UltraResult]=None, root: Optional[Path]=None) -> Path",76,
mugenforge/factory_ultra.py,function,_discover_files,"_discover_files(root: Path) -> Dict[str, Optional[Path]]",80,
mugenforge/factory_ultra.py,function,_code_files,_code_files(root: Path) -> List[Path],87,
mugenforge/factory_ultra.py,function,_text_files,_text_files(root: Path) -> List[Path],91,
mugenforge/factory_ultra.py,function,_images,_images(root: Path) -> List[Path],95,
mugenforge/factory_ultra.py,function,_counts,"_counts(root: Path) -> Dict[str, int]",99,
mugenforge/factory_ultra.py,function,_intish,"_intish(value: object, default: Optional[int]=None) -> Optional[int]",107,
mugenforge/factory_ultra.py,function,_damage_pair,"_damage_pair(value: str) -> Tuple[int, Optional[int]]",111,
mugenforge/factory_ultra.py,function,_air_stats,"_air_stats(root: Path) -> Dict[int, Dict[str, int]]",115,
mugenforge/factory_ultra.py,function,_hit_records,"_hit_records(root: Path) -> List[Dict[str, object]]",119,
mugenforge/factory_ultra.py,function,_feature_hits,_feature_hits(root: Path) -> List[str],123,
mugenforge/factory_ultra.py,function,_cmd_commands,"_cmd_commands(root: Path) -> List[Dict[str, object]]",135,
mugenforge/factory_ultra.py,function,write_ultra_audit,write_ultra_audit(root: Path) -> UltraResult,139,
mugenforge/factory_ultra.py,function,write_input_conflict_report,write_input_conflict_report(root: Path) -> UltraResult,212,
mugenforge/factory_ultra.py,function,write_balance_lab,write_balance_lab(root: Path) -> UltraResult,247,
mugenforge/factory_ultra.py,function,generate_balance_lab,generate_balance_lab(root: Path) -> UltraResult,276,
mugenforge/factory_ultra.py,function,write_combo_lab,write_combo_lab(root: Path) -> UltraResult,281,
mugenforge/factory_ultra.py,function,write_combo_trial_builder,write_combo_trial_builder(root: Path) -> UltraResult,307,
mugenforge/factory_ultra.py,function,write_smart_next_steps,write_smart_next_steps(root: Path) -> UltraResult,311,
mugenforge/factory_ultra.py,function,generate_beginner_task_board,generate_beginner_task_board(root: Path) -> UltraResult,347,
mugenforge/factory_ultra.py,function,write_creator_home_dashboard,write_creator_home_dashboard(root: Path) -> UltraResult,351,
mugenforge/factory_ultra.py,function,ultra_project_dashboard,ultra_project_dashboard(root: Path) -> UltraResult,367,
